id,name,cityId,createdAt,updatedAt
"cmmi8ipm9009iw8inlqxtofmh","Ahlat","cmmi8ipm1009ew8inqa9ha0gb","2026-03-08T20:58:42.610Z","2026-03-08T20:58:42.610Z"
"cmmi8ipme009kw8inytskxz01","Güroymak","cmmi8ipm1009ew8inqa9ha0gb","2026-03-08T20:58:42.614Z","2026-03-08T20:58:42.614Z"
"cmmi8ipmh009mw8inzcivsm7d","Hizan","cmmi8ipm1009ew8inqa9ha0gb","2026-03-08T20:58:42.618Z","2026-03-08T20:58:42.618Z"
"cmmi8ipmk009ow8inl7lmgugw","Merkez","cmmi8ipm1009ew8inqa9ha0gb","2026-03-08T20:58:42.621Z","2026-03-08T20:58:42.621Z"
"cmmi8ipmp009qw8innh6v4bsf","Mutki","cmmi8ipm1009ew8inqa9ha0gb","2026-03-08T20:58:42.626Z","2026-03-08T20:58:42.626Z"
"cmmi8ipms009sw8in9h6tc2o5","Tatvan","cmmi8ipm1009ew8inqa9ha0gb","2026-03-08T20:58:42.629Z","2026-03-08T20:58:42.629Z"
"cmmi8ipmz009vw8invl3nu5h9","Dörtdivan","cmmi8ipmv009tw8innclfh91o","2026-03-08T20:58:42.635Z","2026-03-08T20:58:42.635Z"
"cmmi8ipn2009xw8in7ipo1wor","Gerede","cmmi8ipmv009tw8innclfh91o","2026-03-08T20:58:42.638Z","2026-03-08T20:58:42.638Z"
"cmmi8ipn5009zw8inezwhdbxi","Göynük","cmmi8ipmv009tw8innclfh91o","2026-03-08T20:58:42.642Z","2026-03-08T20:58:42.642Z"
"cmmi8ipn900a1w8in5e2gf6j4","Kıbrıscık","cmmi8ipmv009tw8innclfh91o","2026-03-08T20:58:42.645Z","2026-03-08T20:58:42.645Z"
"cmmi8ipnc00a3w8iny8cy5p2g","Mengen","cmmi8ipmv009tw8innclfh91o","2026-03-08T20:58:42.649Z","2026-03-08T20:58:42.649Z"
"cmmi8ipng00a5w8in464z1yny","Merkez","cmmi8ipmv009tw8innclfh91o","2026-03-08T20:58:42.652Z","2026-03-08T20:58:42.652Z"
"cmmi8ipnk00a7w8incmh75qd7","Mudurnu","cmmi8ipmv009tw8innclfh91o","2026-03-08T20:58:42.656Z","2026-03-08T20:58:42.656Z"
"cmmi8ipno00a9w8inswt1meyf","Seben","cmmi8ipmv009tw8innclfh91o","2026-03-08T20:58:42.660Z","2026-03-08T20:58:42.660Z"
"cmmi8ipnr00abw8in0yr2ybre","Yeniçağa","cmmi8ipmv009tw8innclfh91o","2026-03-08T20:58:42.663Z","2026-03-08T20:58:42.663Z"
"cmmi8ipo000aew8inazfo8l9u","Ağlasun","cmmi8ipnx00acw8in21te86ky","2026-03-08T20:58:42.673Z","2026-03-08T20:58:42.673Z"
"cmmi8ipo500agw8inj26iku6i","Altınyayla","cmmi8ipnx00acw8in21te86ky","2026-03-08T20:58:42.677Z","2026-03-08T20:58:42.677Z"
"cmmi8ipo800aiw8inhjcr5ada","Bucak","cmmi8ipnx00acw8in21te86ky","2026-03-08T20:58:42.681Z","2026-03-08T20:58:42.681Z"
"cmmi8ipoc00akw8inlk7ulsqr","Çavdır","cmmi8ipnx00acw8in21te86ky","2026-03-08T20:58:42.685Z","2026-03-08T20:58:42.685Z"
"cmmi8ipof00amw8in1xx7a6ve","Çeltikçi","cmmi8ipnx00acw8in21te86ky","2026-03-08T20:58:42.688Z","2026-03-08T20:58:42.688Z"
"cmmi8ipoi00aow8in6bcwrrup","Gölhisar","cmmi8ipnx00acw8in21te86ky","2026-03-08T20:58:42.691Z","2026-03-08T20:58:42.691Z"
"cmmi8ipom00aqw8in39r3quc8","Karamanlı","cmmi8ipnx00acw8in21te86ky","2026-03-08T20:58:42.694Z","2026-03-08T20:58:42.694Z"
"cmmi8ipop00asw8in0c9ppe85","Kemer","cmmi8ipnx00acw8in21te86ky","2026-03-08T20:58:42.698Z","2026-03-08T20:58:42.698Z"
"cmmi8ipot00auw8in75t5v9az","Merkez","cmmi8ipnx00acw8in21te86ky","2026-03-08T20:58:42.701Z","2026-03-08T20:58:42.701Z"
"cmmi8ipow00aww8inubqbwbiu","Tefenni","cmmi8ipnx00acw8in21te86ky","2026-03-08T20:58:42.705Z","2026-03-08T20:58:42.705Z"
"cmmi8ipp000ayw8in2gbvtztj","Yeşilova","cmmi8ipnx00acw8in21te86ky","2026-03-08T20:58:42.708Z","2026-03-08T20:58:42.708Z"
"cmmi8ipp700b1w8ini2bicwws","Büyükorhan","cmmi8ipp300azw8inrw7800hp","2026-03-08T20:58:42.715Z","2026-03-08T20:58:42.715Z"
"cmmi8ippa00b3w8inaebo17w5","Gemlik","cmmi8ipp300azw8inrw7800hp","2026-03-08T20:58:42.719Z","2026-03-08T20:58:42.719Z"
"cmmi8ippe00b5w8inprzpre4j","Gürsu","cmmi8ipp300azw8inrw7800hp","2026-03-08T20:58:42.722Z","2026-03-08T20:58:42.722Z"
"cmmi8ipph00b7w8inpevjnojx","Harmancık","cmmi8ipp300azw8inrw7800hp","2026-03-08T20:58:42.725Z","2026-03-08T20:58:42.725Z"
"cmmi8ippk00b9w8in9f7gpn8j","İnegöl","cmmi8ipp300azw8inrw7800hp","2026-03-08T20:58:42.729Z","2026-03-08T20:58:42.729Z"
"cmmi8ippn00bbw8in54wisi6z","İznik","cmmi8ipp300azw8inrw7800hp","2026-03-08T20:58:42.732Z","2026-03-08T20:58:42.732Z"
"cmmi8ipps00bdw8in78z2jk11","Karacabey","cmmi8ipp300azw8inrw7800hp","2026-03-08T20:58:42.736Z","2026-03-08T20:58:42.736Z"
"cmmi8ippw00bfw8in6a5to1my","Keles","cmmi8ipp300azw8inrw7800hp","2026-03-08T20:58:42.740Z","2026-03-08T20:58:42.740Z"
"cmmi8ipq000bhw8in2uewuma2","Kestel","cmmi8ipp300azw8inrw7800hp","2026-03-08T20:58:42.744Z","2026-03-08T20:58:42.744Z"
"cmmi8ipq600bjw8inkn70tjai","Mudanya","cmmi8ipp300azw8inrw7800hp","2026-03-08T20:58:42.750Z","2026-03-08T20:58:42.750Z"
"cmmi8ipq900blw8inuyqwctwk","Mustafakemalpaşa","cmmi8ipp300azw8inrw7800hp","2026-03-08T20:58:42.754Z","2026-03-08T20:58:42.754Z"
"cmmi8ipqd00bnw8inwq0wstkm","Nilüfer","cmmi8ipp300azw8inrw7800hp","2026-03-08T20:58:42.758Z","2026-03-08T20:58:42.758Z"
"cmmi8ipqh00bpw8inbuo7yy99","Orhaneli","cmmi8ipp300azw8inrw7800hp","2026-03-08T20:58:42.761Z","2026-03-08T20:58:42.761Z"
"cmmi8ipqk00brw8intfsyrn62","Orhangazi","cmmi8ipp300azw8inrw7800hp","2026-03-08T20:58:42.765Z","2026-03-08T20:58:42.765Z"
"cmmi8ipqo00btw8in4bbwvmah","Osmangazi","cmmi8ipp300azw8inrw7800hp","2026-03-08T20:58:42.769Z","2026-03-08T20:58:42.769Z"
"cmmi8ipqs00bvw8inqp8hy1k8","Yenişehir","cmmi8ipp300azw8inrw7800hp","2026-03-08T20:58:42.772Z","2026-03-08T20:58:42.772Z"
"cmmi8ipqv00bxw8in1i6oip06","Yıldırım","cmmi8ipp300azw8inrw7800hp","2026-03-08T20:58:42.776Z","2026-03-08T20:58:42.776Z"
"cmmi8ipr200c0w8inf7jemskb","Ayvacık","cmmi8ipqz00byw8inn1w36znb","2026-03-08T20:58:42.782Z","2026-03-08T20:58:42.782Z"
"cmmi8ipr600c2w8in1yftz35g","Bayramiç","cmmi8ipqz00byw8inn1w36znb","2026-03-08T20:58:42.786Z","2026-03-08T20:58:42.786Z"
"cmmi8ipra00c4w8ink1fnubvw","Biga","cmmi8ipqz00byw8inn1w36znb","2026-03-08T20:58:42.790Z","2026-03-08T20:58:42.790Z"
"cmmi8ipre00c6w8in6uu621pt","Bozcaada","cmmi8ipqz00byw8inn1w36znb","2026-03-08T20:58:42.794Z","2026-03-08T20:58:42.794Z"
"cmmi8ipri00c8w8innsgs92bt","Çan","cmmi8ipqz00byw8inn1w36znb","2026-03-08T20:58:42.799Z","2026-03-08T20:58:42.799Z"
"cmmi8iprn00caw8innobgqfth","Eceabat","cmmi8ipqz00byw8inn1w36znb","2026-03-08T20:58:42.803Z","2026-03-08T20:58:42.803Z"
"cmmi8iprs00ccw8inaodj5va9","Ezine","cmmi8ipqz00byw8inn1w36znb","2026-03-08T20:58:42.809Z","2026-03-08T20:58:42.809Z"
"cmmi8iprw00cew8in7kbeigm7","Gelibolu","cmmi8ipqz00byw8inn1w36znb","2026-03-08T20:58:42.813Z","2026-03-08T20:58:42.813Z"
"cmmi8ips000cgw8in3sbc2by1","Gökçeada","cmmi8ipqz00byw8inn1w36znb","2026-03-08T20:58:42.817Z","2026-03-08T20:58:42.817Z"
"cmmi8ips400ciw8inn07pmgg0","Lapseki","cmmi8ipqz00byw8inn1w36znb","2026-03-08T20:58:42.820Z","2026-03-08T20:58:42.820Z"
"cmmi8ips700ckw8inq6mqsysl","Merkez","cmmi8ipqz00byw8inn1w36znb","2026-03-08T20:58:42.824Z","2026-03-08T20:58:42.824Z"
"cmmi8ipsc00cmw8ins5h8baee","Yenice","cmmi8ipqz00byw8inn1w36znb","2026-03-08T20:58:42.828Z","2026-03-08T20:58:42.828Z"
"cmmi8ipsj00cpw8inmvpr8r9z","Atkaracalar","cmmi8ipsf00cnw8in7hdlb6tx","2026-03-08T20:58:42.835Z","2026-03-08T20:58:42.835Z"
"cmmi8ipsm00crw8inxmyakna0","Bayramören","cmmi8ipsf00cnw8in7hdlb6tx","2026-03-08T20:58:42.839Z","2026-03-08T20:58:42.839Z"
"cmmi8ipsq00ctw8ino631jnc4","Çerkeş","cmmi8ipsf00cnw8in7hdlb6tx","2026-03-08T20:58:42.842Z","2026-03-08T20:58:42.842Z"
"cmmi8ipsu00cvw8in1zaeo536","Eldivan","cmmi8ipsf00cnw8in7hdlb6tx","2026-03-08T20:58:42.846Z","2026-03-08T20:58:42.846Z"
"cmmi8ipsx00cxw8in3pqres9p","Ilgaz","cmmi8ipsf00cnw8in7hdlb6tx","2026-03-08T20:58:42.849Z","2026-03-08T20:58:42.849Z"
"cmmi8ipt100czw8inwdlaq0wb","Kızılırmak","cmmi8ipsf00cnw8in7hdlb6tx","2026-03-08T20:58:42.854Z","2026-03-08T20:58:42.854Z"
"cmmi8ipt500d1w8inn50m3v7u","Korgun","cmmi8ipsf00cnw8in7hdlb6tx","2026-03-08T20:58:42.857Z","2026-03-08T20:58:42.857Z"
"cmmi8ipt800d3w8insggoiwnc","Kurşunlu","cmmi8ipsf00cnw8in7hdlb6tx","2026-03-08T20:58:42.861Z","2026-03-08T20:58:42.861Z"
"cmmi8iptc00d5w8inan0lg73t","Merkez","cmmi8ipsf00cnw8in7hdlb6tx","2026-03-08T20:58:42.864Z","2026-03-08T20:58:42.864Z"
"cmmi8iptg00d7w8in09lmqtki","Orta","cmmi8ipsf00cnw8in7hdlb6tx","2026-03-08T20:58:42.869Z","2026-03-08T20:58:42.869Z"
"cmmi8iptl00d9w8inwewg4fx6","Şabanözü","cmmi8ipsf00cnw8in7hdlb6tx","2026-03-08T20:58:42.873Z","2026-03-08T20:58:42.873Z"
"cmmi8iptp00dbw8inzxxk6vdx","Yapraklı","cmmi8ipsf00cnw8in7hdlb6tx","2026-03-08T20:58:42.877Z","2026-03-08T20:58:42.877Z"
"cmmi8iptw00dew8injx83tgpq","Alaca","cmmi8ipts00dcw8inddittbh3","2026-03-08T20:58:42.884Z","2026-03-08T20:58:42.884Z"
"cmmi8ipu000dgw8inrig4rvi4","Bayat","cmmi8ipts00dcw8inddittbh3","2026-03-08T20:58:42.888Z","2026-03-08T20:58:42.888Z"
"cmmi8ipu300diw8inb6ty58kl","Boğazkale","cmmi8ipts00dcw8inddittbh3","2026-03-08T20:58:42.892Z","2026-03-08T20:58:42.892Z"
"cmmi8ipu700dkw8inzfdcdsc5","Dodurga","cmmi8ipts00dcw8inddittbh3","2026-03-08T20:58:42.895Z","2026-03-08T20:58:42.895Z"
"cmmi8ipub00dmw8inzdpnzf9o","İskilip","cmmi8ipts00dcw8inddittbh3","2026-03-08T20:58:42.899Z","2026-03-08T20:58:42.899Z"
"cmmi8ipue00dow8innxui0ixr","Kargı","cmmi8ipts00dcw8inddittbh3","2026-03-08T20:58:42.903Z","2026-03-08T20:58:42.903Z"
"cmmi8ipui00dqw8infofignhi","Laçin","cmmi8ipts00dcw8inddittbh3","2026-03-08T20:58:42.906Z","2026-03-08T20:58:42.906Z"
"cmmi8ipul00dsw8ind7d9dwp1","Mecitözü","cmmi8ipts00dcw8inddittbh3","2026-03-08T20:58:42.909Z","2026-03-08T20:58:42.909Z"
"cmmi8ipuo00duw8ineznrmejb","Merkez","cmmi8ipts00dcw8inddittbh3","2026-03-08T20:58:42.913Z","2026-03-08T20:58:42.913Z"
"cmmi8ipus00dww8inh7oezxx7","Oğuzlar","cmmi8ipts00dcw8inddittbh3","2026-03-08T20:58:42.917Z","2026-03-08T20:58:42.917Z"
"cmmi8ipuw00dyw8inq2av96v3","Ortaköy","cmmi8ipts00dcw8inddittbh3","2026-03-08T20:58:42.920Z","2026-03-08T20:58:42.920Z"
"cmmi8ipuz00e0w8inxytike9n","Osmancık","cmmi8ipts00dcw8inddittbh3","2026-03-08T20:58:42.924Z","2026-03-08T20:58:42.924Z"
"cmmi8ipv300e2w8in76t9nlcn","Sungurlu","cmmi8ipts00dcw8inddittbh3","2026-03-08T20:58:42.927Z","2026-03-08T20:58:42.927Z"
"cmmi8ipv600e4w8inh1w5tki6","Uğurludağ","cmmi8ipts00dcw8inddittbh3","2026-03-08T20:58:42.931Z","2026-03-08T20:58:42.931Z"
"cmmi8ipve00e7w8inp4e1rgrr","Acıpayam","cmmi8ipvb00e5w8ing1yrnyk6","2026-03-08T20:58:42.938Z","2026-03-08T20:58:42.938Z"
"cmmi8ipvk00e9w8intxztcbw0","Babadağ","cmmi8ipvb00e5w8ing1yrnyk6","2026-03-08T20:58:42.944Z","2026-03-08T20:58:42.944Z"
"cmmi8ipvn00ebw8inf4412r41","Baklan","cmmi8ipvb00e5w8ing1yrnyk6","2026-03-08T20:58:42.948Z","2026-03-08T20:58:42.948Z"
"cmmi8ipvr00edw8in2195mrw8","Bekilli","cmmi8ipvb00e5w8ing1yrnyk6","2026-03-08T20:58:42.951Z","2026-03-08T20:58:42.951Z"
"cmmi8ipvu00efw8injx4eul11","Beyağaç","cmmi8ipvb00e5w8ing1yrnyk6","2026-03-08T20:58:42.955Z","2026-03-08T20:58:42.955Z"
"cmmi8ipvx00ehw8in9i52eums","Bozkurt","cmmi8ipvb00e5w8ing1yrnyk6","2026-03-08T20:58:42.958Z","2026-03-08T20:58:42.958Z"
"cmmi8ipw100ejw8in1rmd51ts","Buldan","cmmi8ipvb00e5w8ing1yrnyk6","2026-03-08T20:58:42.961Z","2026-03-08T20:58:42.961Z"
"cmmi8ipw500elw8inv7gqvsaw","Çal","cmmi8ipvb00e5w8ing1yrnyk6","2026-03-08T20:58:42.965Z","2026-03-08T20:58:42.965Z"
"cmmi8ipw800enw8in444gf0m5","Çameli","cmmi8ipvb00e5w8ing1yrnyk6","2026-03-08T20:58:42.968Z","2026-03-08T20:58:42.968Z"
"cmmi8ipwb00epw8inm2igf4ng","Çardak","cmmi8ipvb00e5w8ing1yrnyk6","2026-03-08T20:58:42.972Z","2026-03-08T20:58:42.972Z"
"cmmi8ipwf00erw8in6abl7fn8","Çivril","cmmi8ipvb00e5w8ing1yrnyk6","2026-03-08T20:58:42.976Z","2026-03-08T20:58:42.976Z"
"cmmi8ipwp00etw8inj1kes1yv","Güney","cmmi8ipvb00e5w8ing1yrnyk6","2026-03-08T20:58:42.985Z","2026-03-08T20:58:42.985Z"
"cmmi8ipws00evw8ine6l5ypv8","Honaz","cmmi8ipvb00e5w8ing1yrnyk6","2026-03-08T20:58:42.988Z","2026-03-08T20:58:42.988Z"
"cmmi8ipwv00exw8inwq3jb38q","Kale","cmmi8ipvb00e5w8ing1yrnyk6","2026-03-08T20:58:42.991Z","2026-03-08T20:58:42.991Z"
"cmmi8ipwz00ezw8in10rqioym","Merkezefendi","cmmi8ipvb00e5w8ing1yrnyk6","2026-03-08T20:58:42.995Z","2026-03-08T20:58:42.995Z"
"cmmi8ipx300f1w8injpg47oo6","Pamukkale","cmmi8ipvb00e5w8ing1yrnyk6","2026-03-08T20:58:42.999Z","2026-03-08T20:58:42.999Z"
"cmmi8ipx600f3w8inj7tzx5h0","Sarayköy","cmmi8ipvb00e5w8ing1yrnyk6","2026-03-08T20:58:43.003Z","2026-03-08T20:58:43.003Z"
"cmmi8ipxa00f5w8inzcl5sh8j","Serinhisar","cmmi8ipvb00e5w8ing1yrnyk6","2026-03-08T20:58:43.006Z","2026-03-08T20:58:43.006Z"
"cmmi8ipxd00f7w8inqijxnfrc","Tavas","cmmi8ipvb00e5w8ing1yrnyk6","2026-03-08T20:58:43.009Z","2026-03-08T20:58:43.009Z"
"cmmi8ipxk00faw8in8zr9e34p","Bağlar","cmmi8ipxg00f8w8inrpjyhlhf","2026-03-08T20:58:43.016Z","2026-03-08T20:58:43.016Z"
"cmmi8ipxo00fcw8inawnhcf78","Bismil","cmmi8ipxg00f8w8inrpjyhlhf","2026-03-08T20:58:43.021Z","2026-03-08T20:58:43.021Z"
"cmmi8ipxr00few8int78vm4br","Çermik","cmmi8ipxg00f8w8inrpjyhlhf","2026-03-08T20:58:43.024Z","2026-03-08T20:58:43.024Z"
"cmmi8ipxw00fgw8injeadrc2c","Çınar","cmmi8ipxg00f8w8inrpjyhlhf","2026-03-08T20:58:43.028Z","2026-03-08T20:58:43.028Z"
"cmmi8ipxz00fiw8in8wqrrosj","Çüngüş","cmmi8ipxg00f8w8inrpjyhlhf","2026-03-08T20:58:43.031Z","2026-03-08T20:58:43.031Z"
"cmmi8ipy200fkw8inzs402hfb","Dicle","cmmi8ipxg00f8w8inrpjyhlhf","2026-03-08T20:58:43.035Z","2026-03-08T20:58:43.035Z"
"cmmi8ipy500fmw8inbdoequjz","Eğil","cmmi8ipxg00f8w8inrpjyhlhf","2026-03-08T20:58:43.038Z","2026-03-08T20:58:43.038Z"
"cmmi8ipy900fow8inveqykb6s","Ergani","cmmi8ipxg00f8w8inrpjyhlhf","2026-03-08T20:58:43.041Z","2026-03-08T20:58:43.041Z"
"cmmi8ipyc00fqw8inb7psaved","Hani","cmmi8ipxg00f8w8inrpjyhlhf","2026-03-08T20:58:43.045Z","2026-03-08T20:58:43.045Z"
"cmmi8ipyg00fsw8in3de6sof9","Hazro","cmmi8ipxg00f8w8inrpjyhlhf","2026-03-08T20:58:43.048Z","2026-03-08T20:58:43.048Z"
"cmmi8ipyk00fuw8inw1ajpo3d","Kayapınar","cmmi8ipxg00f8w8inrpjyhlhf","2026-03-08T20:58:43.052Z","2026-03-08T20:58:43.052Z"
"cmmi8ipyn00fww8inh8q0nl0r","Kocaköy","cmmi8ipxg00f8w8inrpjyhlhf","2026-03-08T20:58:43.056Z","2026-03-08T20:58:43.056Z"
"cmmi8ipyr00fyw8inodln51fj","Kulp","cmmi8ipxg00f8w8inrpjyhlhf","2026-03-08T20:58:43.059Z","2026-03-08T20:58:43.059Z"
"cmmi8ipyv00g0w8inrkynedrf","Lice","cmmi8ipxg00f8w8inrpjyhlhf","2026-03-08T20:58:43.063Z","2026-03-08T20:58:43.063Z"
"cmmi8ipyy00g2w8inn8896ova","Silvan","cmmi8ipxg00f8w8inrpjyhlhf","2026-03-08T20:58:43.067Z","2026-03-08T20:58:43.067Z"
"cmmi8ipz200g4w8inenwqzjv0","Sur","cmmi8ipxg00f8w8inrpjyhlhf","2026-03-08T20:58:43.070Z","2026-03-08T20:58:43.070Z"
"cmmi8ipz600g6w8in0579aeqa","Yenişehir","cmmi8ipxg00f8w8inrpjyhlhf","2026-03-08T20:58:43.074Z","2026-03-08T20:58:43.074Z"
"cmmi8ipzc00g9w8inba7s3gn7","Enez","cmmi8ipz900g7w8inmd64ushq","2026-03-08T20:58:43.081Z","2026-03-08T20:58:43.081Z"
"cmmi8ipzg00gbw8in15oc4itu","Havsa","cmmi8ipz900g7w8inmd64ushq","2026-03-08T20:58:43.085Z","2026-03-08T20:58:43.085Z"
"cmmi8ipzm00gdw8inthq3ud4v","İpsala","cmmi8ipz900g7w8inmd64ushq","2026-03-08T20:58:43.091Z","2026-03-08T20:58:43.091Z"
"cmmi8ipzq00gfw8inh7vw2stk","Keşan","cmmi8ipz900g7w8inmd64ushq","2026-03-08T20:58:43.095Z","2026-03-08T20:58:43.095Z"
"cmmi8ipzu00ghw8in1kipov5f","Lalapaşa","cmmi8ipz900g7w8inmd64ushq","2026-03-08T20:58:43.099Z","2026-03-08T20:58:43.099Z"
"cmmi8ipzz00gjw8inbi0p7tg9","Meriç","cmmi8ipz900g7w8inmd64ushq","2026-03-08T20:58:43.103Z","2026-03-08T20:58:43.103Z"
"cmmi8iq0200glw8ine1i0qj1g","Merkez","cmmi8ipz900g7w8inmd64ushq","2026-03-08T20:58:43.107Z","2026-03-08T20:58:43.107Z"
"cmmi8iq0600gnw8in0bme3km8","Süloğlu","cmmi8ipz900g7w8inmd64ushq","2026-03-08T20:58:43.110Z","2026-03-08T20:58:43.110Z"
"cmmi8iq0a00gpw8inygcl3r8g","Uzunköprü","cmmi8ipz900g7w8inmd64ushq","2026-03-08T20:58:43.114Z","2026-03-08T20:58:43.114Z"
"cmmi8iq0g00gsw8inga4d5pxo","Ağın","cmmi8iq0d00gqw8indzva7cks","2026-03-08T20:58:43.121Z","2026-03-08T20:58:43.121Z"
"cmmi8iq0k00guw8inkuu54sgk","Alacakaya","cmmi8iq0d00gqw8indzva7cks","2026-03-08T20:58:43.124Z","2026-03-08T20:58:43.124Z"
"cmmi8iq0n00gww8in1fsbmkeo","Arıcak","cmmi8iq0d00gqw8indzva7cks","2026-03-08T20:58:43.128Z","2026-03-08T20:58:43.128Z"
"cmmi8iq0q00gyw8invkmxgf0l","Baskil","cmmi8iq0d00gqw8indzva7cks","2026-03-08T20:58:43.131Z","2026-03-08T20:58:43.131Z"
"cmmi8iq0u00h0w8in49ziw3y8","Karakoçan","cmmi8iq0d00gqw8indzva7cks","2026-03-08T20:58:43.135Z","2026-03-08T20:58:43.135Z"
"cmmi8iq0x00h2w8in8u88y5l4","Keban","cmmi8iq0d00gqw8indzva7cks","2026-03-08T20:58:43.138Z","2026-03-08T20:58:43.138Z"
"cmmi8iq1100h4w8insdndgr4m","Kovancılar","cmmi8iq0d00gqw8indzva7cks","2026-03-08T20:58:43.141Z","2026-03-08T20:58:43.141Z"
"cmmi8iq1500h6w8inmwftjxw8","Maden","cmmi8iq0d00gqw8indzva7cks","2026-03-08T20:58:43.145Z","2026-03-08T20:58:43.145Z"
"cmmi8iq1800h8w8insdyt67mp","Merkez","cmmi8iq0d00gqw8indzva7cks","2026-03-08T20:58:43.148Z","2026-03-08T20:58:43.148Z"
"cmmi8iq1b00haw8inarprzpo2","Palu","cmmi8iq0d00gqw8indzva7cks","2026-03-08T20:58:43.152Z","2026-03-08T20:58:43.152Z"
"cmmi8iq1f00hcw8in1p74sub5","Sivrice","cmmi8iq0d00gqw8indzva7cks","2026-03-08T20:58:43.156Z","2026-03-08T20:58:43.156Z"
"cmmi8iq1l00hfw8in7cu1l5ag","Çayırlı","cmmi8iq1i00hdw8in20qzkz4i","2026-03-08T20:58:43.162Z","2026-03-08T20:58:43.162Z"
"cmmi8iq1p00hhw8indsd3pk6u","İliç","cmmi8iq1i00hdw8in20qzkz4i","2026-03-08T20:58:43.165Z","2026-03-08T20:58:43.165Z"
"cmmi8iq1t00hjw8inhckx3gne","Kemah","cmmi8iq1i00hdw8in20qzkz4i","2026-03-08T20:58:43.169Z","2026-03-08T20:58:43.169Z"
"cmmi8iq1w00hlw8inktpned5s","Kemaliye","cmmi8iq1i00hdw8in20qzkz4i","2026-03-08T20:58:43.173Z","2026-03-08T20:58:43.173Z"
"cmmi8iq2000hnw8inyd858b52","Merkez","cmmi8iq1i00hdw8in20qzkz4i","2026-03-08T20:58:43.176Z","2026-03-08T20:58:43.176Z"
"cmmi8iq2400hpw8inb87agxhy","Otlukbeli","cmmi8iq1i00hdw8in20qzkz4i","2026-03-08T20:58:43.180Z","2026-03-08T20:58:43.180Z"
"cmmi8iq2700hrw8in2habvytd","Refahiye","cmmi8iq1i00hdw8in20qzkz4i","2026-03-08T20:58:43.184Z","2026-03-08T20:58:43.184Z"
"cmmi8iq2b00htw8inp1edsyss","Tercan","cmmi8iq1i00hdw8in20qzkz4i","2026-03-08T20:58:43.187Z","2026-03-08T20:58:43.187Z"
"cmmi8iq2e00hvw8in7o3skz5z","Üzümlü","cmmi8iq1i00hdw8in20qzkz4i","2026-03-08T20:58:43.191Z","2026-03-08T20:58:43.191Z"
"cmmi8iq2l00hyw8inewjrkt2l","Aşkale","cmmi8iq2i00hww8inqmwygd83","2026-03-08T20:58:43.197Z","2026-03-08T20:58:43.197Z"
"cmmi8iq2p00i0w8inhekzha53","Aziziye","cmmi8iq2i00hww8inqmwygd83","2026-03-08T20:58:43.201Z","2026-03-08T20:58:43.201Z"
"cmmi8iq2t00i2w8inoyl47rwz","Çat","cmmi8iq2i00hww8inqmwygd83","2026-03-08T20:58:43.205Z","2026-03-08T20:58:43.205Z"
"cmmi8iq2w00i4w8in2r00y1p8","Hınıs","cmmi8iq2i00hww8inqmwygd83","2026-03-08T20:58:43.208Z","2026-03-08T20:58:43.208Z"
"cmmi8iq3000i6w8inzhaszmbk","Horasan","cmmi8iq2i00hww8inqmwygd83","2026-03-08T20:58:43.212Z","2026-03-08T20:58:43.212Z"
"cmmi8iq3300i8w8inquwpig2m","İspir","cmmi8iq2i00hww8inqmwygd83","2026-03-08T20:58:43.216Z","2026-03-08T20:58:43.216Z"
"cmmi8iq3700iaw8in21ng8d7j","Karaçoban","cmmi8iq2i00hww8inqmwygd83","2026-03-08T20:58:43.220Z","2026-03-08T20:58:43.220Z"
"cmmi8iq3b00icw8in7dej0hv5","Karayazı","cmmi8iq2i00hww8inqmwygd83","2026-03-08T20:58:43.223Z","2026-03-08T20:58:43.223Z"
"cmmi8iq3e00iew8inirl4dos2","Köprüköy","cmmi8iq2i00hww8inqmwygd83","2026-03-08T20:58:43.227Z","2026-03-08T20:58:43.227Z"
"cmmi8iq3h00igw8in73xhcoym","Narman","cmmi8iq2i00hww8inqmwygd83","2026-03-08T20:58:43.230Z","2026-03-08T20:58:43.230Z"
"cmmi8iq3l00iiw8inx9t745l3","Oltu","cmmi8iq2i00hww8inqmwygd83","2026-03-08T20:58:43.233Z","2026-03-08T20:58:43.233Z"
"cmmi8iq3p00ikw8inph8n3ai2","Olur","cmmi8iq2i00hww8inqmwygd83","2026-03-08T20:58:43.238Z","2026-03-08T20:58:43.238Z"
"cmmi8iq3t00imw8intj5jx60z","Palandöken","cmmi8iq2i00hww8inqmwygd83","2026-03-08T20:58:43.241Z","2026-03-08T20:58:43.241Z"
"cmmi8iq3x00iow8inmdmvjgp4","Pasinler","cmmi8iq2i00hww8inqmwygd83","2026-03-08T20:58:43.245Z","2026-03-08T20:58:43.245Z"
"cmmi8iq4100iqw8inrmxj4q1y","Pazaryolu","cmmi8iq2i00hww8inqmwygd83","2026-03-08T20:58:43.249Z","2026-03-08T20:58:43.249Z"
"cmmi8iq4400isw8incxun35q7","Şenkaya","cmmi8iq2i00hww8inqmwygd83","2026-03-08T20:58:43.252Z","2026-03-08T20:58:43.252Z"
"cmmi8iq4800iuw8ind2etns24","Tekman","cmmi8iq2i00hww8inqmwygd83","2026-03-08T20:58:43.256Z","2026-03-08T20:58:43.256Z"
